资产账号,交易日（天）,日均权益（自然日）,日均权益(交易日),期末权益汇总
8767303,199,8099.499296,8099.499296,1611800.36
7028059,199,518927.4121,518927.4121,103266555
8777717,199,2847.26,2847.26,566604.74
8750537,199,5946.497588,5946.497588,1183353.02
8761109,199,0,0,0
8738882,199,46913.87467,46913.87467,9335861.06
8703550,199,1643.175678,1643.175678,326991.96
8735030,199,126670.218,126670.218,25207373.38
7579072,199,26.56,26.56,5285.44
8722800,199,7.15,7.15,1422.85
8723360,199,0,0,0
7125067,199,1.43,1.43,284.57
8719237,199,1.71,1.71,340.29
8711208,199,1,1,199
8766122,199,8490.899799,8490.899799,1689689.06
8581313,199,4529.218342,4529.218342,901314.45
8610135,199,0,0,0
8759058,199,0,0,0
8717825,199,0,0,0
8759217,199,0,0,0
8739981,199,0,0,0
8738969,199,0,0,0
8751169,199,1.62,1.62,322.38
8720966,199,5,5,995
8716838,199,2.42,2.42,481.58
8711377,199,1,1,199
8728587,199,1.45,1.45,288.55
8759509,199,70.51,70.51,14031.49
8777563,199,1.07,1.07,212.93
8753908,199,353.42,353.42,70330.58
7196023,199,0,0,0
8722513,199,748629.6428,748629.6428,148977298.9
8717356,199,2491.35,2491.35,495778.65
8100172,199,307.6041206,307.6041206,61213.22
7555120,199,0,0,0
8716559,199,1.82,1.82,362.18
8731958,199,1.75,1.75,348.25
8752597,199,2639.26,2639.26,525212.74
8727702,199,0,0,0
8721603,199,54.26,54.26,10797.74
8753536,199,0,0,0
8703651,199,13.23,13.23,2632.77
8702333,199,22.92,22.92,4561.08
8702017,199,0,0,0
8510613,199,0,0,0
8756116,199,12174.36935,12174.36935,2422699.5
7579027,199,1,1,199
8725926,199,18598.34573,18598.34573,3701070.8
8726806,199,1.49,1.49,296.51
8735352,199,8798.1,8798.1,1750821.9
8739307,189,1.486130653,1.564761905,295.74
8756369,199,1.94,1.94,386.06
7999666,199,27.34,27.34,5440.66
8718067,199,32452.19412,32452.19412,6457986.63
8737066,199,6.76,6.76,1345.24
8773997,199,1,1,199
8730222,199,0,0,0
7213205,199,1.06,1.06,210.94
8762523,199,1.67,1.67,332.33
6018810,199,17.41,17.41,3464.59
8712551,199,63764.79427,63764.79427,12689194.06
8719572,199,1.66,1.66,330.34
8702862,199,2.8,2.8,557.2
8773177,199,32.84,32.84,6535.16
8771305,199,401.3853769,401.3853769,79875.69
8767077,199,0,0,0
6021260,199,1008.55,1008.55,200701.45
8721027,199,0,0,0
8722795,199,0,0,0
8751938,199,1,1,199
8753671,199,3883.637085,3883.637085,772843.78
7008001,199,41.08,41.08,8174.92
7805913,199,1.74,1.74,346.26
8739363,199,0,0,0
8750361,199,0,0,0
8768595,199,38233.93075,38233.93075,7608552.22
7719213,199,2.73,2.73,543.27
8777165,199,8.07,8.07,1605.93
7795070,199,0,0,0
7089163,199,6596.58,6596.58,1312719.42
8756650,199,0,0,0
8768965,199,1.32,1.32,262.68
8753893,199,1.43,1.43,284.57
8759319,199,0,0,0
8725533,199,7525.84206,7525.84206,1497642.57
7957005,199,1.59,1.59,316.41
8750319,199,6683.530553,6683.530553,1330022.58
8757523,199,0,0,0
7180060,199,0,0,0
3010078,199,0,0,0
6010201,199,1,1,199
7965028,199,0,0,0
8770233,199,1,1,199
8765221,199,0,0,0
8738811,199,0,0,0
6002236,199,5.77,5.77,1148.23
8580695,199,1.05,1.05,208.95
8738625,199,1,1,199
7001050,199,2254,2254,448546
8719738,199,24.11,24.11,4797.89
8717281,199,9762.202714,9762.202714,1942678.34
7118621,199,41395.07196,41395.07196,8237619.32
8100190,199,232496.5848,232496.5848,46266820.37
8752550,199,3551.72392,3551.72392,706793.06
8728602,199,13239.76161,13239.76161,2634712.56
8733906,199,65317.49211,65317.49211,12998180.93
8610172,199,214068.2295,214068.2295,42599577.67
6018901,199,39074.65658,39074.65658,7775856.66
7085037,199,588.5958794,588.5958794,117130.58
8703527,199,43379.38633,43379.38633,8632497.88
8770768,199,192861.7845,192861.7845,38379495.11
8702670,199,79354.87181,79354.87181,15791619.49
8702687,199,123187.3964,123187.3964,24514291.89
8730390,199,2828420.458,2828420.458,562855671.2
8751852,199,30189.5898,30189.5898,6007728.37
8763729,199,30239.40623,30239.40623,6017641.84
7070375,199,4821.848894,4821.848894,959547.93
8777827,199,64663.99,64663.99,12868134.01
8762120,199,39168.52704,39168.52704,7794536.88
7805553,199,1198468.14,1198468.14,238495159.8
8766612,199,15805.97935,15805.97935,3145389.89
8101575,199,107998.273,107998.273,21491656.32
8702151,199,3823.458995,3823.458995,760868.34
7977015,199,12100.61683,12100.61683,2408022.75
8736386,199,1030357.815,1030357.815,205041205.2
8768756,199,3356.17794,3356.17794,667879.41
8753873,199,13715.8597,13715.8597,2729456.08
8766771,199,44094.30925,44094.30925,8774767.54
8766963,199,316.1552261,316.1552261,62914.89
7692011,199,15054.11648,15054.11648,2995769.18
8760535,199,99005.6395,99005.6395,19702122.26
8703828,199,30823.18171,30823.18171,6133813.16
8772901,199,16468.09,16468.09,3277149.91
8700913,199,241519.6339,241519.6339,48062407.15
8610192,199,12270.50216,12270.50216,2441829.93
8722538,199,242849.744,242849.744,48327099.06
8101727,199,4702.757739,4702.757739,935848.79
8712765,199,197462.0931,197462.0931,39294956.53
8760725,199,3972.711809,3972.711809,790569.65
8101829,199,9060.586683,9060.586683,1803056.75
7070891,199,8475.316432,8475.316432,1686587.97
8101793,199,9888.566834,9888.566834,1967824.8
8101029,199,39778.80171,39778.80171,7915981.54
8801108,199,24974856.32,24974856.32,4969996407
8737290,199,29301.78347,29301.78347,5831054.91
8739825,199,14850.40286,14850.40286,2955230.17
8722710,199,24369.47015,24369.47015,4849524.56
8736598,199,2280.565779,2280.565779,453832.59
8717511,199,68420.18915,68420.18915,13615617.64
7068081,199,10,10,1990
7770012,199,0,0,0
7577037,199,6.1,6.1,1213.9
8723589,199,1,1,199
8777112,199,12.76733668,12.76733668,2540.7
8722500,199,1,1,199
8733061,199,1.98,1.98,394.02
8100169,199,1.46,1.46,290.54
7198085,199,1.65,1.65,328.35
8775308,199,0,0,0
8733003,199,0,0,0
8729256,199,1064.196834,1064.196834,211775.17
8761699,199,1.39,1.39,276.61
8721095,199,0,0,0
7989032,199,1,1,199
8723578,199,61490.99,61490.99,12236707.01
7595006,199,0.56,0.56,111.44
6018709,199,0.14,0.14,27.86
8719235,199,8.06,8.06,1603.94
8761379,199,169.4542211,169.4542211,33721.39
8770718,199,1,1,199
8703658,199,7184.210101,7184.210101,1429657.81
8801013,199,0,0,0
7588588,199,10.41,10.41,2071.59
8723107,199,1.41,1.41,280.59
8728509,199,0,0,0
8711099,199,0,0,0
8701900,199,1.05,1.05,208.95
8765813,199,34065.14568,34065.14568,6778963.99
8722656,199,1.08,1.08,214.92
8730739,199,38192.40985,38192.40985,7600289.56
8766292,199,18871.8404,18871.8404,3755496.24
8801157,199,110660.7711,110660.7711,22021493.44
8729901,199,0,0,0
7263068,199,1303.62,1303.62,259420.38
7953010,199,30177.09427,30177.09427,6005241.76
8755372,199,26684.04704,26684.04704,5310125.36
8722866,199,0,0,0
7123193,199,0,0,0
8705712,199,1.12,1.12,222.88
6006102,199,0,0,0
8761315,199,0,0,0
8760728,199,0,0,0
8705138,199,1.72,1.72,342.28
8739382,199,449.26,449.26,89402.74
8768603,199,0,0,0
7725052,199,13426.42226,13426.42226,2671858.03
8831138,199,0,0,0
8772835,199,21905.05121,21905.05121,4359105.19
8100211,199,0,0,0
8751985,199,1,1,199
8717908,199,10.96,10.96,2181.04
8718313,199,0,0,0
7263053,199,100,100,19900
8759301,199,1715.13,1715.13,341310.87
7666168,199,0,0,0
8738607,199,61.13,61.13,12164.87
7251001,199,0,0,0
8738961,199,8243.992462,8243.992462,1640554.5
7618005,199,0,0,0
6021118,199,0,0,0
8752218,199,0,0,0
7070076,199,0,0,0
7011666,199,1.63,1.63,324.37
8710102,199,127545.939,127545.939,25381641.87
8750399,199,88.59,88.59,17629.41
8100282,199,99.93,99.93,19886.07
8756019,199,0,0,0
7805719,199,0,0,0
8758700,199,0,0,0
7107002,199,4.46,4.46,887.54
8732789,199,5.849246231,5.849246231,1164
8730228,199,1.55,1.55,308.45
8100096,199,1,1,199
8532828,199,9.32,9.32,1854.68
8760733,199,1.01,1.01,200.99
8726953,199,1.18,1.18,234.82
8716002,199,225.05,225.05,44784.95
8723832,199,1.01,1.01,200.99
3000811,199,18.23,18.23,3627.77
8721200,199,259.0420603,259.0420603,51549.37
8719128,199,1.2,1.2,238.8
8712589,199,0,0,0
7967001,199,1,1,199
8701391,199,108460.2793,108460.2793,21583595.59
8717815,199,0,0,0
8751655,199,1.65,1.65,328.35
7666092,199,0,0,0
8510903,199,1,1,199
8769631,199,0,0,0
8727228,199,1.12,1.12,222.88
8739172,199,135506.029,135506.029,26965699.78
8775275,199,16257.66804,16257.66804,3235275.94
7666206,199,124.42,124.42,24759.58
7309069,199,1.73,1.73,344.27
7096003,199,69.38,69.38,13806.62
8765129,199,1.52,1.52,302.48
8769770,199,3614.11,3614.11,719207.89
8717325,199,1,1,199
8725011,199,36.95,36.95,7353.05
8718238,199,28.85,28.85,5741.15
8759609,199,24370.49508,24370.49508,4849728.52
8763225,199,10.05,10.05,1999.95
8711895,199,20347.14,20347.14,4049080.86
8719301,199,73.9,73.9,14706.1
8801008,199,325.6431156,325.6431156,64802.98
7198258,199,1,1,199
8715087,199,0,0,0
8770702,199,111874.1558,111874.1558,22262957
8751121,199,41767.65281,41767.65281,8311762.91
7296007,199,0.07,0.07,13.93
7665053,199,0,0,0
8726129,199,0,0,0
8731632,199,52.07,52.07,10361.93
8722650,199,42.66,42.66,8489.34
8737071,199,1.01,1.01,200.99
7710022,199,0,0,0
7805113,199,1308.807638,1308.807638,260452.72
8720371,199,1,1,199
7265003,199,1.25,1.25,248.75
8769285,199,16221.0004,16221.0004,3227979.08
8767191,199,1,1,199
8100506,199,2.39,2.39,475.61
8736768,199,53.88,53.88,10722.12
7666058,199,100.08,100.08,19915.92
8772733,199,2.58,2.58,513.42
8101195,199,10453.72759,10453.72759,2080291.79
7003107,199,1.6,1.6,318.4
8713538,199,32.99,32.99,6565.01
8731113,199,1,1,199
8759282,199,10.37,10.37,2063.63
8735319,199,4.4,4.4,875.6
8720118,199,1.08,1.08,214.92
6017007,199,0,0,0
7832175,199,1,1,199
8722128,199,0,0,0
7381103,199,3066.245779,3066.245779,610182.91
7070288,199,80,80,15920
8767971,199,0,0,0
8701309,199,79.66834171,79.66834171,15854
8721135,199,281.27,281.27,55972.73
6001806,199,1434.672412,1434.672412,285499.81
8766055,199,10,10,1990
8760628,199,1,1,199
8721610,199,2521.12,2521.12,501702.88
8770512,199,318283.9744,318283.9744,63338510.9
8727355,199,1.92,1.92,382.08
8773181,199,151.63,151.63,30174.37
8729972,199,18667.3698,18667.3698,3714806.59
7107007,199,0,0,0
8773692,199,1.47,1.47,292.53
8765285,199,1.93,1.93,384.07
8706852,199,0,0,0
7381015,199,0,0,0
8711107,199,4.52,4.52,899.48
8830889,199,6298.838241,6298.838241,1253468.81
8736565,199,5358.375779,5358.375779,1066316.78
8753638,199,100,100,19900
8736712,199,0,0,0
7719288,199,23513.0091,23513.0091,4679088.81
6000501,199,22.84,22.84,4545.16
7598001,199,2992.77,2992.77,595561.23
8728616,199,31.1,31.1,6188.9
8726723,199,0,0,0
7125263,199,0,0,0
8752798,199,260.1,260.1,51759.9
8729171,199,49.56,49.56,9862.44
7805323,199,15420.15417,15420.15417,3068610.68
8721522,199,43.95,43.95,8746.05
8101398,199,304.1688945,304.1688945,60529.61
7737026,199,0,0,0
8719251,199,1.3,1.3,258.7
8718015,199,0,0,0
8737051,199,25.46,25.46,5066.54
8801811,199,2912.72,2912.72,579631.28
8581101,199,0,0,0
7097062,199,1.77,1.77,352.23
8703359,199,1,1,199
8716510,199,1.46,1.46,290.54
6029802,199,88039.20548,88039.20548,17519801.89
8726676,199,0,0,0
7000067,199,96437.31136,96437.31136,19191024.96
8731155,199,3.78,3.78,752.22
7966013,199,132.17,132.17,26301.83
7590002,199,1.15,1.15,228.85
7666205,199,2.17,2.17,431.83
8719152,199,968.2968844,968.2968844,192691.08
8703260,199,1.99,1.99,396.01
8727771,199,59.44,59.44,11828.56
8727988,199,1.65,1.65,328.35
8723913,199,2.45,2.45,487.55
8703922,199,10044.30799,10044.30799,1998817.29
7719159,199,12968.54859,12968.54859,2580741.17
8732909,199,1.09,1.09,216.91
8753339,199,13.62,13.62,2710.38
8757779,199,1.83,1.83,364.17
8757615,199,22788.97095,22788.97095,4535005.22
6002230,199,1.16,1.16,230.84
8711087,199,551.33,551.33,109714.67
7382005,199,0.13,0.13,25.87
8775861,199,2658.312563,2658.312563,529004.2
8712562,199,3.75,3.75,746.25
8703801,199,12911.06392,12911.06392,2569301.72
8831905,199,1.96,1.96,390.04
8713586,199,1.08,1.08,214.92
8710671,199,9269.646985,9269.646985,1844659.75
8750969,199,0,0,0
6015717,199,1.02,1.02,202.98
8700350,199,1.57,1.57,312.43
8100285,199,1.95,1.95,388.05
8775210,199,22731.42432,22731.42432,4523553.44
8760683,199,17782.76422,17782.76422,3538770.08
8732126,199,9.53,9.53,1896.47
7669008,199,3.79,3.79,754.21
8750306,199,16424.73824,16424.73824,3268522.91
8733511,199,1.38,1.38,274.62
8755399,199,50805.40734,50805.40734,10110276.06
7266001,199,5299.19,5299.19,1054538.81
8715639,199,15.88,15.88,3160.12
8759973,199,1,1,199
8712767,199,18.94,18.94,3769.06
7021011,199,0.04,0.04,7.96
7011135,199,0,0,0
8777830,199,0,0,0
8752060,199,0,0,0
7933157,199,1.2,1.2,238.8
8760118,199,1.71,1.71,340.29
7276011,199,26.05,26.05,5183.95
8726113,199,4424.788693,4424.788693,880532.95
7659006,199,1,1,199
7555107,199,9.53,9.53,1896.47
7555033,199,0,0,0
8753862,199,7372.136884,7372.136884,1467055.24
8771337,199,0,0,0
8702577,199,5.14,5.14,1022.86
7862103,199,971.3469347,971.3469347,193298.04
8727097,199,8873.646281,8873.646281,1765855.61
8732888,199,51167.3291,51167.3291,10182298.49
7010008,199,942.718593,942.718593,187601
8721109,199,63.33,63.33,12602.67
8731283,199,1.3,1.3,258.7
8771639,199,18.27,18.27,3635.73
8777660,199,4658.789397,4658.789397,927099.09
3010051,199,365.41,365.41,72716.59
8768303,199,0,0,0
8580313,199,0,0,0
8762522,199,18131.3,18131.3,3608128.7
8773553,199,0,0,0
7270120,199,438.6348241,438.6348241,87288.33
8717780,199,10.57,10.57,2103.43
7070057,199,0.18,0.18,35.82
8752170,199,1.33,1.33,264.67
8721237,199,1,1,199
8717515,199,2,2,398
7070370,199,113.46,113.46,22578.54
8750579,199,1886.01799,1886.01799,375317.58
8752723,199,31952.0692,31952.0692,6358461.77
8758932,199,78329.74422,78329.74422,15587619.1
7255130,199,1027.832261,1027.832261,204538.62
8769853,199,3262.199246,3262.199246,649177.65
8739992,199,15480.48593,15480.48593,3080616.7
8760121,199,352834.0815,352834.0815,70213982.22
8763217,199,26591.20201,26591.20201,5291649.2
8732539,199,2003.964874,2003.964874,398789.01
8729688,199,7245.123518,7245.123518,1441779.58
8772663,199,10257.71714,10257.71714,2041285.71
8773158,199,63467.16327,63467.16327,12629965.49
8581215,199,73408.69307,73408.69307,14608329.92
8771530,199,4794.807538,4794.807538,954166.7
7805205,199,7273.389447,7273.389447,1447404.5
8720389,199,594054.1648,594054.1648,118216778.8
8760250,199,34222.88995,34222.88995,6810355.1
8775530,199,12002.20508,12002.20508,2388438.81
7203006,199,1370.545327,1370.545327,272738.52
7068156,199,55280.37497,55280.37497,11000794.62
8751652,199,16941.35658,16941.35658,3371329.96
8760865,199,12714.36719,12714.36719,2530159.07
8703261,199,336814.458,336814.458,67026077.14
8718707,199,26546.4291,26546.4291,5282739.39
7805173,199,17921.99678,17921.99678,3566477.36
8733615,199,178256.4394,178256.4394,35473031.44
8735607,199,420623.0769,420623.0769,83703992.3
8775069,199,357666.0149,357666.0149,71175536.97
8703118,199,73848.70869,73848.70869,14695893.03
8759702,199,79144.22558,79144.22558,15749700.89
8770855,199,260853.1588,260853.1588,51909778.61
8768383,199,43265.24286,43265.24286,8609783.33
8582517,199,14788.66734,14788.66734,2942944.8
8777553,199,1303255.061,1303255.061,259347757.2
8727225,199,23560.9003,23560.9003,4688619.16
8760939,199,7124.553166,7124.553166,1417786.08
8100766,199,169897.2622,169897.2622,33809555.17
8101823,199,130328.3185,130328.3185,25935335.39
8680069,199,278112.2021,278112.2021,55344328.22
8762001,199,8320.520653,8320.520653,1655783.61
8726911,199,17504.70281,17504.70281,3483435.86
8717272,199,1210993.797,1210993.797,240987765.6
8771983,199,140109.2724,140109.2724,27881745.21
8717817,199,2516209.499,2516209.499,500725690.3
8723721,199,2728.189849,2728.189849,542909.78
7118273,199,100088.1603,100088.1603,19917543.9
8721608,199,6332.312915,6332.312915,1260130.27
8705796,199,50065.5691,50065.5691,9963048.25
8719559,199,74035.01523,74035.01523,14732968.03
8751736,199,21479.68055,21479.68055,4274456.43
8768335,199,2524.774372,2524.774372,502430.1
8717187,199,47876.2207,47876.2207,9527367.92
8761515,199,18099.38874,18099.38874,3601778.36
8765713,199,24889.33236,24889.33236,4952977.14
8739573,199,287503.4907,287503.4907,57213194.65
8768502,199,49793.42849,49793.42849,9908892.27
8772388,199,571109.1223,571109.1223,113650715.3
8771167,199,4471.11402,4471.11402,889751.69
7700020,199,117327.965,117327.965,23348265.04
8101310,199,7770.566734,7770.566734,1546342.78
8765552,199,31332.25729,31332.25729,6235119.2
8760088,199,11294.0993,11294.0993,2247525.76
8763616,199,107445.1489,107445.1489,21381584.63
8759555,199,16322.58005,16322.58005,3248193.43
8729173,199,0,0,0
7070316,199,71.62,71.62,14252.38
8722322,199,48.73,48.73,9697.27
8762572,199,1.5,1.5,298.5
7933091,199,1,1,199
7506021,199,5.79,5.79,1152.21
8751201,199,0,0,0
7805677,199,34916.59704,34916.59704,6948402.81
7299005,199,0,0,0
8732289,199,0,0,0
8721959,199,322.6803015,322.6803015,64213.38
8757707,199,81432.38246,81432.38246,16205044.11
8725233,199,1.07,1.07,212.93
8750035,199,0,0,0
8700889,199,48537.13819,48537.13819,9658890.5
8751198,199,0,0,0
7000013,199,1,1,199
8717365,199,3.28,3.28,652.72
8729298,199,1,1,199
8763132,199,0,0,0
8757793,199,1.66,1.66,330.34
6007611,199,0.33,0.33,65.67
8776005,199,0,0,0
7118271,199,0,0,0
7270003,199,1,1,199
8761963,199,275.75,275.75,54874.25
8730835,199,1827.059648,1827.059648,363584.87
6011613,199,0,0,0
7860017,199,0,0,0
8726835,199,1,1,199
8762067,199,15.77,15.77,3138.23
8751979,199,7127.128543,7127.128543,1418298.58
8702983,199,756.2,756.2,150483.8
8725603,199,0,0,0
7737003,199,0,0,0
8761731,199,0,0,0
8580723,199,1423.79,1423.79,283334.21
8737501,199,1,1,199
7011156,199,5.1,5.1,1014.9
8720012,199,42.24,42.24,8405.76
7891011,199,1.26,1.26,250.74
8750279,199,19973.50151,19973.50151,3974726.8
8772013,199,1.06,1.06,210.94
7089011,199,86.76572864,86.76572864,17266.38
6005631,199,0,0,0
7089055,199,27201.82226,27201.82226,5413162.63
8771237,199,929.8148241,929.8148241,185033.15
6200027,199,1.31,1.31,260.69
8711736,199,4.37,4.37,869.63
7118888,199,10,10,1990
8735236,199,59999.37296,59999.37296,11939875.22
7801008,199,15231.78744,15231.78744,3031125.7
8768397,199,10716.95382,10716.95382,2132673.81
8703671,199,19432.56558,19432.56558,3867080.55
8723283,199,1.04,1.04,206.96
8585586,199,2.03,2.03,403.97
7805523,199,60623.89804,60623.89804,12064155.71
8759955,199,0,0,0
8715832,199,4.8,4.8,955.2
8755752,199,270.9158291,270.9158291,53912.25
8730539,199,4055.316332,4055.316332,807007.95
8733512,199,0,0,0
8766309,199,1,1,199
8759562,199,0,0,0
8752368,199,1272.342864,1272.342864,253196.23
8755017,199,0,0,0
8705930,199,63.73,63.73,12682.27
8768033,199,0,0,0
8765306,199,4877.54,4877.54,970630.46
8738107,199,1.22,1.22,242.78
8775911,199,0,0,0
8777399,199,757.8652261,757.8652261,150815.18
8720895,199,4042.258995,4042.258995,804409.54
8757191,199,5039.911256,5039.911256,1002942.34
7015023,199,0.04,0.04,7.96
7666178,199,2.03,2.03,403.97
7070237,199,1.22,1.22,242.78
8735879,199,225.7146734,225.7146734,44917.22
8757099,199,180612.6594,180612.6594,35941919.22
8775320,199,939.5729648,939.5729648,186975.02
8771678,199,30.05,30.05,5979.95
8726969,199,1.18,1.18,234.82
8712685,199,270.46,270.46,53821.54
8713228,199,1,1,199
8762225,199,7.34,7.34,1460.66
8706791,199,8.01,8.01,1593.99
8733321,199,0,0,0
7805218,199,1,1,199
8726579,199,1309.11,1309.11,260512.89
7077005,199,0,0,0
8713788,199,0,0,0
8766073,199,9.01,9.01,1792.99
8720779,199,35742.1994,35742.1994,7112697.68
6023516,199,5037.33,5037.33,1002428.67
8581305,199,27.19,27.19,5410.81
8761357,199,1,1,199
8750267,199,6723.649749,6723.649749,1338006.3
8720003,199,81859.76905,81859.76905,16290094.04
8722962,199,1.21,1.21,240.79
6616039,199,1,1,199
8752822,199,660.2172864,660.2172864,131383.24
7933077,199,1.78,1.78,354.22
8718517,199,13294.90578,13294.90578,2645686.25
7736860,199,21.57,21.57,4292.43
8760526,199,0,0,0
8712229,199,1032.39,1032.39,205445.61
8735796,199,1,1,199
8729209,199,1.33,1.33,264.67
7579069,199,1,1,199
8718560,199,1,1,199
8760810,199,1,1,199
8706829,199,3.77,3.77,750.23
8705578,199,1,1,199
8775160,199,2447.366633,2447.366633,487025.96
8765996,199,1,1,199
8776037,199,9553.8,9553.8,1901206.2
7028057,199,1,1,199
8703227,199,0,0,0
7527003,199,1.022864322,1.022864322,203.55
8726909,199,0,0,0
8100022,199,30240.60337,30240.60337,6017880.07
8776233,199,5487.482412,5487.482412,1092009
8712731,199,1.07,1.07,212.93
8770595,199,3541.903719,3541.903719,704838.84
6079903,199,0,0,0
8722578,199,6684.234322,6684.234322,1330162.63
8729259,199,0,0,0
8736085,199,1.23,1.23,244.77
8736355,199,2610.772613,2610.772613,519543.75
8712665,199,1,1,199
8711720,199,41399.10136,41399.10136,8238421.17
7805721,199,258.6001508,258.6001508,51461.43
8718609,199,1,1,199
8773359,199,3022.237487,3022.237487,601425.26
7733005,199,98.96,98.96,19693.04
8712010,199,1.99,1.99,396.01
8706550,199,5.59,5.59,1112.41
8762002,199,11135.10176,11135.10176,2215885.25
8738676,199,0,0,0
8581512,199,2.33,2.33,463.67
